"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
20006100,"  6100 Kunitomoikkansai (1991 VK4)",6100,Kunitomoikkansai,,N,N,1,13.64,,,,,,,4.057,,0.468,30.267,,,,,,,,0.19,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.1347,2.329,2.016,3.40,303.78,69.15,186.54,2.64,0.2772,2461426.15,2027-01-20.6,1.3e+03,3.56,1.02,396,2.83,3.56,3.7e-10,3.6e-10,1.0e-09,3.0e-08,5.5e-07,6.0e-07,2.0e-07,4.1e-10,6.4e-11,8.0e-07,3.0e-07,MBA,"Otto Matic",27358,1950-04-17,2025-03-12,4036,,,0,.47391,,,,,,,,,
20006177,"  6177 Fecamp (1986 CE2)",6177,Fecamp,,N,N,1,13.76,,,,,,,4.795,,0.368,4.4559,,,,,,,,0.15,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.0754,2.203,2.037,5.68,1.00,139.57,8.98,2.37,0.3014,2460770.70,2025-04-05.1,1.19e+03,3.27,1.05,410,2.63,3.65,3.5e-10,3.7e-10,8.0e-10,2.9e-08,4.5e-07,7.0e-07,5.9e-07,4.0e-10,7.6e-11,2.0e-06,3.0e-07,MBA,"Otto Matic",27358,1950-04-17,2025-03-12,8302,,,0,.28384,,,,,,,,,
20006186,"  6186 Zenon (1988 CC2)",6186,Zenon,,N,N,2,13.92,,,,,,,,,,2.6832,,,,,,,,,"JPL 51",2460800.5,60800,2025-05-05.0,J2000,0.1840,2.379,1.941,4.21,315.20,87.03,114.68,2.82,0.2687,2460373.67,2024-03-04.1,1.34e+03,3.67,0.954,371,2.61,3.51,9.1e-10,6.7e-10,2.5e-09,5.1e-08,5.7e-07,5.9e-07,4.2e-07,7.9e-10,1.1e-10,1.4e-06,5.6e-07,MBA,"Otto Matic",21625,1966-01-21,2025-04-06,3601,,,0,.51031,,,,,,,,,
20006244,"  6244 Okamoto (1990 QF)",6244,Okamoto,,N,N,1,13.77,,,,,,,,,,2.8958,,,,,,,,,"JPL 86",2460800.5,60800,2025-05-05.0,J2000,0.1520,2.16,1.831,5.39,331.25,51.72,295.76,2.49,0.3105,2461007.37,2025-11-27.8,1.16e+03,3.17,0.839,327,2.99,3.68,6.4e-10,4.1e-10,1.5e-09,3.6e-08,5.8e-07,6.5e-07,2.9e-07,4.7e-10,8.8e-11,9.6e-07,3.3e-07,MBA,"Otto Matic",33197,1933-09-25,2024-08-15,4913,,,0,.4061,,,,,,,,,
20006245,"  6245 Ikufumi (1990 SO4)",6245,Ikufumi,,N,N,1,13.35,,,,,,,8.105,,0.129,2.9222,,,,,,,,0.15,"JPL 56",2460800.5,60800,2025-05-05.0,J2000,0.1778,2.302,1.893,8.01,299.69,52.39,346.86,2.71,0.2822,2460847.05,2025-06-20.5,1.28e+03,3.49,0.898,349,2.72,3.56,4.9e-10,3.8e-10,1.1e-09,2.3e-08,2.4e-07,2.4e-07,2.4e-07,4.5e-10,7.0e-11,8.4e-07,3.2e-07,MBA,"Otto Matic",25696,1954-05-24,2024-09-29,4130,,,0,.42628,,,,,,,,,
20006265,"  6265 (1985 TW3)",6265,,,N,N,1,13.70,,,,,,,4.954,,0.285,2.70932,,,,,,,,0.10,"JPL 56",2460800.5,60800,2025-05-05.0,J2000,0.1935,2.166,1.747,4.11,45.12,281.61,188.71,2.58,0.3093,2461354.35,2026-11-09.8,1.16e+03,3.19,0.741,288,2.74,3.67,6.4e-10,3.7e-10,1.4e-09,4.4e-08,5.3e-07,6.2e-07,3.9e-07,4.5e-10,8.0e-11,1.4e-06,3.0e-07,MBA,"Otto Matic",20258,1969-10-14,2025-04-01,6403,,,0,.35881,,,,,,,,,
20006369,"  6369 (1983 UC)",6369,,,N,N,1,14.56,,,,,,,,,,2.39707,,,,,,,,,"JPL 52",2460800.5,60800,2025-05-05.0,J2000,0.1429,2.293,1.965,5.99,35.46,351.85,345.77,2.62,0.2839,2460850.63,2025-06-24.1,1.27e+03,3.47,0.97,377,2.82,3.58,6.3e-10,4.7e-10,1.3e-09,3.6e-08,3.4e-07,4.4e-07,4.4e-07,5.4e-10,8.7e-11,1.6e-06,3.9e-07,MBA,"Otto Matic",25720,1954-04-08,2024-09-07,5018,,,0,.42575,,,,,,,,,
20006384,"  6384 Kervin (1989 AM)",6384,Kervin,,N,N,1,13.98,,,,,,,3.739,,0.503,3.6203,,,,,,,,0.19,"JPL 56",2460800.5,60800,2025-05-05.0,J2000,0.0771,1.937,1.787,26.29,76.82,265.48,261.44,2.09,0.3657,2461070.00,2026-01-29.4,984,2.7,0.874,340,3.13,3.78,4.9e-10,4.6e-10,1.3e-09,5.5e-08,7.7e-08,8.0e-07,1.2e-06,5.0e-10,1.3e-10,3.2e-06,3.5e-07,IMB,"Otto Matic",13218,1989-01-03,2025-03-13,7448,,,0,.29984,,,,,,,,,
20006615,"  6615 Plutarchos (9512 P-L)",6615,Plutarchos,,N,N,1,14.77,,,,,,,3.139,,0.412,2.3247,,,,,,,,0.04,"JPL 49",2460800.5,60800,2025-05-05.0,J2000,0.1268,2.17,1.895,1.80,129.35,80.90,217.14,2.45,0.3083,2461263.81,2026-08-11.3,1.17e+03,3.2,0.89,347,2.51,3.68,8.8e-10,4.6e-10,2.0e-09,3.7e-08,1.1e-06,1.2e-06,5.1e-07,5.2e-10,9.8e-11,1.7e-06,3.7e-07,MBA,"Otto Matic",23504,1960-10-17,2025-02-22,3763,,,0,.48704,,,,,,,,,
20006708,"  6708 Bobbievaile (1989 AA5)",6708,Bobbievaile,,N,N,1,13.26,,,,,,,8.074,,0.169,12.3415,,,,,,,,0.18,"JPL 65",2460800.5,60800,2025-05-05.0,J2000,0.1806,2.446,2.004,12.07,115.77,193.28,351.10,2.89,0.2577,2460835.05,2025-06-08.5,1.4e+03,3.83,0.991,386,2.36,3.45,4.8e-10,5.3e-10,1.3e-09,4.5e-08,1.6e-07,2.2e-07,2.8e-07,6.3e-10,8.4e-11,1.1e-06,4.6e-07,MBA,"Otto Matic",16648,1979-08-14,2025-03-13,5537,,,0,.36058,,,,,,,,,
20006764,"  6764 Kirillavrov (1981 TM3)",6764,Kirillavrov,,N,N,1,13.43,,,,,,,5.287,,0.399,4.739,,,,,,,,0.09,"JPL 70",2460800.5,60800,2025-05-05.0,J2000,0.1402,2.259,1.942,7.05,18.10,242.37,35.99,2.58,0.2903,2460676.53,2025-01-01.0,1.24e+03,3.39,0.939,366,2.49,3.6,5.1e-10,4.6e-10,1.3e-09,4.5e-08,2.1e-07,3.3e-07,2.9e-07,5.3e-10,8.9e-11,9.7e-07,3.8e-07,MBA,"Otto Matic",19283,1971-10-12,2024-07-28,8041,,,0,.3261,,,,,,,,,
20006974,"  6974 Solti (1992 MC)",6974,Solti,,N,N,1,12.07,,,,,,,9.818,,0.318,2.423,,,,,,,,0.61,"JPL 59",2460800.5,60800,2025-05-05.0,J2000,0.1416,2.6,2.232,15.79,165.98,202.11,220.65,2.97,0.2351,2461393.22,2026-12-18.7,1.53e+03,4.19,1.24,481,2.49,3.35,8.6e-10,4.2e-10,2.4e-09,3.3e-08,1.6e-07,2.6e-07,2.4e-07,4.8e-10,5.7e-11,1.1e-06,3.7e-07,MBA,"Otto Matic",30644,1941-04-19,2025-03-13,6150,,,0,.33122,,,,,,,,,
20007002,"  7002 Bronshten (1971 OV)",7002,Bronshten,,N,N,1,14.90,,,,,,,,,,2.67025,,,,,,,,,"JPL 49",2460800.5,60800,2025-05-05.0,J2000,0.3322,2.357,1.574,4.58,193.19,144.04,296.31,3.14,0.2723,2461034.40,2025-12-24.8,1.32e+03,3.62,0.568,221,2.27,3.47,1.7e-09,1.3e-09,4.4e-09,1.0e-07,3.2e-06,3.0e-06,6.7e-07,1.7e-09,2.3e-10,2.6e-06,1.1e-06,MCA,"Otto Matic",19584,1971-07-26,2025-03-08,2522,,,0,.46938,,,,,,,,,
20007088,"  7088 Ishtar (1992 AA)",7088,Ishtar,,Y,N,1,16.84,,,,,,,1.298,,0.260,2.679,,,,,,,,0.26,"JPL 272",2460800.5,60800,2025-05-05.0,J2000,0.3904,1.981,1.208,8.30,102.61,354.79,342.47,2.75,0.3535,2460850.08,2025-06-23.5,1.02e+03,2.79,0.224,87.3,2.45,3.75,3.1e-09,1.3e-09,5.4e-09,2.3e-07,2.3e-06,2.0e-06,7.3e-07,1.8e-09,3.4e-10,2.1e-06,9.9e-07,AMO,"Otto Matic",15918,1981-03-03,2024-10-01,1463,,,0,.45173,,,,,,,,,
20007089,"  7089 (1992 FX1)",7089,,,N,N,1,13.83,,,,,,,5.011,,0.308,3.036,,,,,,,,0.06,"JPL 59",2460800.5,60800,2025-05-05.0,J2000,0.1485,2.314,1.970,7.55,178.16,44.43,109.84,2.66,0.28,2460408.26,2024-04-07.7,1.29e+03,3.52,0.971,378,2.32,3.56,6.8e-10,6.4e-10,1.8e-09,2.6e-08,3.8e-07,5.1e-07,3.4e-07,7.4e-10,1.2e-10,1.1e-06,5.3e-07,MBA,"Otto Matic",14440,1985-03-22,2024-10-03,6759,,,0,.3531,,,,,,,,,
20007132,"  7132 Casulli (1993 SE)",7132,Casulli,,N,N,1,13.89,,,,,,,9.015,,0.089,3.5238,,,,,,,,0.06,"JPL 61",2460800.5,60800,2025-05-05.0,J2000,0.2115,2.308,1.820,5.49,321.10,245.59,143.76,2.80,0.2811,2460289.15,2023-12-10.6,1.28e+03,3.51,0.824,321,2.2,3.55,4.8e-10,4.5e-10,1.3e-09,2.5e-08,3.7e-07,4.3e-07,2.3e-07,5.4e-10,8.1e-11,7.3e-07,3.7e-07,MBA,"Otto Matic",25680,1954-07-31,2024-11-20,5793,,,0,.44136,,,,,,,,,
20007187,"  7187 Isobe (1992 BW)",7187,Isobe,,N,N,1,14.08,,,,,,,5.421,,0.163,4.2432,,,,,,,,1.09,"JPL 48",2460800.5,60800,2025-05-05.0,J2000,0.0861,1.938,1.771,21.79,315.27,86.31,195.31,2.10,0.3654,2461251.21,2026-07-29.7,985,2.7,0.865,337,3.15,3.81,9.0e-10,5.2e-10,1.4e-09,2.8e-08,1.0e-07,4.6e-07,8.8e-07,5.6e-10,1.5e-10,2.6e-06,4.0e-07,IMB,"Otto Matic",14463,1985-08-20,2025-03-26,4949,,,0,.38759,,,,,,,,,
20007225,"  7225 Huntress (1983 BH)",7225,Huntress,,N,N,1,13.27,,,,,,,6.680,,0.165,2.43995,,,,,S,,,0.22,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.2042,2.34,1.862,6.86,275.65,204.23,292.09,2.82,0.2754,2461047.10,2026-01-06.6,1.31e+03,3.58,0.88,343,2.3,3.53,4.4e-10,3.3e-10,9.3e-10,2.5e-08,1.9e-07,2.3e-07,1.8e-07,3.9e-10,5.7e-11,7.1e-07,2.7e-07,MBA,"Otto Matic",23442,1960-10-26,2024-12-31,5211,,,0,.36239,,,,,,,,,
20007307,"  7307 Takei (1994 GT9)",7307,Takei,,N,N,1,12.63,,,,,,,,,,2.74689,,,,,,,,,"JPL 61",2460800.5,60800,2025-05-05.0,J2000,0.0833,2.741,2.513,6.98,42.94,120.27,343.83,2.97,0.2172,2460874.94,2025-07-18.4,1.66e+03,4.54,1.53,595,2.02,3.33,4.3e-10,5.3e-10,1.3e-09,2.8e-08,2.7e-07,4.0e-07,4.3e-07,5.8e-10,6.3e-11,2.0e-06,4.8e-07,MBA,"Otto Matic",16933,1978-11-01,2025-03-12,6866,,,0,.33714,,,,,,,,,
20007335,"  7335 (1989 JA)",7335,,,Y,Y,1,17.70,,,,,,,1.8,,0.448,2.58988,,,,,,,,,"JPL 225",2460800.5,60800,2025-05-05.0,J2000,0.4846,1.772,0.913,15.17,61.28,232.28,72.73,2.63,0.4178,2460626.42,2024-11-11.9,862,2.36,0.0222,8.64,2.66,3.92,9.1e-09,1.0e-08,1.7e-08,3.9e-06,1.9e-06,4.0e-06,3.2e-06,1.5e-08,3.6e-09,6.1e-06,7.4e-06,APO,Giorgini,12808,1989-04-06,2024-04-30,2553,4,4,0,.29542,,,,-2.1e-14,1.2e-14,,,,
20007344,"  7344 Summerfield (1992 LU)",7344,Summerfield,,N,N,1,13.13,,,,,,,6.251,,0.343,2.58975,,,,,,,,0.28,"JPL 64",2460800.5,60800,2025-05-05.0,J2000,0.1120,2.588,2.298,14.30,174.93,19.41,5.18,2.88,0.2368,2460778.62,2025-04-13.1,1.52e+03,4.16,1.3,507,2.08,3.37,6.2e-10,4.9e-10,1.6e-09,4.9e-08,9.4e-08,3.0e-07,3.9e-07,5.4e-10,6.7e-11,1.6e-06,4.3e-07,MBA,"Otto Matic",14417,1985-09-21,2025-03-12,4393,,,0,.39664,,,,,,,,,
20007355,"  7355 Bottke (1995 HN2)",7355,Bottke,,N,N,1,13.42,,,,,,,5.106,,0.390,2.6361,,,,,,,,0.28,"JPL 61",2460800.5,60800,2025-05-05.0,J2000,0.1653,2.258,1.885,7.66,59.18,293.56,181.32,2.63,0.2905,2461415.62,2027-01-10.1,1.24e+03,3.39,0.896,349,2.82,3.59,7.7e-10,4.6e-10,1.9e-09,2.7e-08,2.9e-07,3.3e-07,3.4e-07,5.3e-10,8.8e-11,1.3e-06,3.8e-07,MBA,"Otto Matic",25376,1955-09-17,2025-03-09,6076,,,0,.35564,,,,,,,,,
20007369,"  7369 Gavrilin (1975 AN)",7369,Gavrilin,,N,N,1,13.34,,,,,,,4.911,,0.320,49.12,,,,,,,,0.76,"JPL 47",2460800.5,60800,2025-05-05.0,J2000,0.3191,2.37,1.614,21.81,278.20,113.26,320.76,3.13,0.2701,2460945.79,2025-09-27.2,1.33e+03,3.65,0.735,286,2.6,3.38,4.9e-10,4.8e-10,1.1e-09,3.9e-08,1.0e-07,1.4e-07,2.9e-07,6.3e-10,8.2e-11,1.1e-06,4.0e-07,MCA,"Otto Matic",18143,1975-01-04,2024-09-06,3447,,,0,.41022,,,,,,,,,
20007393,"  7393 Luginbuhl (1984 SL3)",7393,Luginbuhl,,N,N,1,13.49,,,,,,,5.473,,0.408,2.68763,,,,,,,,0.08,"JPL 62",2460800.5,60800,2025-05-05.0,J2000,0.1994,2.241,1.794,6.73,23.48,332.09,49.14,2.69,0.2938,2460633.21,2024-11-18.7,1.23e+03,3.36,0.793,309,2.75,3.6,5.0e-10,5.4e-10,1.0e-09,3.4e-08,5.7e-07,5.5e-07,4.0e-07,6.5e-10,1.1e-10,1.3e-06,4.4e-07,MBA,"Otto Matic",15307,1983-03-11,2025-02-05,9636,,,0,.27712,,,,,,,,,
20007615,"  7615 (1996 TA11)",7615,,,N,N,1,14.05,,,,,,,3.910,,0.460,3.3195,,,,,,,,0.20,"JPL 58",2460800.5,60800,2025-05-05.0,J2000,0.2108,2.408,1.900,3.55,106.08,235.04,263.72,2.92,0.2638,2461165.50,2026-05-05.0,1.36e+03,3.74,0.894,348,2.48,3.49,6.1e-10,5.5e-10,1.7e-09,4.7e-08,5.3e-07,6.0e-07,3.3e-07,6.6e-10,9.0e-11,1.3e-06,4.6e-07,MBA,"Otto Matic",15871,1981-09-28,2025-03-12,3796,,,0,.47414,,,,,,,,,
20007792,"  7792 (1995 WZ3)",7792,,,N,N,1,13.10,,,,,,,7.447,,0.242,3.15996,,,,,,,,0.05,"JPL 61",2460800.5,60800,2025-05-05.0,J2000,0.1489,2.297,1.955,7.20,61.38,143.77,46.71,2.64,0.283,2460635.46,2024-11-20.9,1.27e+03,3.48,0.956,372,2.33,3.57,4.1e-10,4.6e-10,9.3e-10,4.1e-08,2.8e-07,4.2e-07,3.9e-07,5.3e-10,8.5e-11,1.4e-06,3.8e-07,MBA,"Otto Matic",17846,1976-05-29,2025-04-08,4340,,,0,.39358,,,,,,,,,
20007888,"  7888 (1993 UC)",7888,,,Y,N,1,15.19,,,,,,,2.298,,0.257,2.337,,,,,U,,,0.73,"JPL 202",2460800.5,60800,2025-05-05.0,J2000,0.6632,2.438,0.821,26.07,165.88,323.02,75.90,4.06,0.2588,2460507.28,2024-07-15.7,1.39e+03,3.81,0.0861,33.5,1.46,3.05,1.4e-09,6.2e-10,3.5e-09,1.3e-07,3.5e-07,5.8e-07,4.4e-07,1.0e-09,9.8e-11,1.6e-06,5.3e-07,APO,"Otto Matic",12427,1989-10-28,2023-11-06,1430,5,0,0,.41861,,,,,,,,,
20007889,"  7889 (1994 LX)",7889,,,Y,N,1,15.29,,,,,,,1.680,,0.452,2.741,,,,,V,,,0.07,"JPL 554",2460800.5,60800,2025-05-05.0,J2000,0.3463,1.262,0.825,36.91,111.26,349.19,116.21,1.70,0.6955,2460633.42,2024-11-18.9,518,1.42,0.155,60.3,3.47,4.86,5.5e-10,4.8e-11,6.9e-10,7.2e-08,9.5e-08,1.1e-07,1.9e-07,6.5e-11,4.0e-11,2.6e-07,3.0e-08,APO,"Otto Matic",17459,1977-08-10,2025-05-29,5605,2,2,0,.25388,,,,,,,,,
20007930,"  7930 (1987 VD)",7930,,,N,N,1,14.79,,,,,,,3.052,,0.629,,,,,,,,,0.11,"JPL 52",2460800.5,60800,2025-05-05.0,J2000,0.2529,2.256,1.685,5.14,277.68,67.38,64.04,2.83,0.2909,2460580.37,2024-09-26.8,1.24e+03,3.39,0.686,267,2.6,3.58,8.6e-10,9.3e-10,2.5e-09,5.8e-08,3.3e-07,6.1e-07,8.7e-07,1.2e-09,1.8e-10,2.9e-06,7.6e-07,MBA,"Otto Matic",26094,1953-09-16,2025-02-24,4867,,,0,.4338,,,,,,,,,
20007958,"  7958 Leakey (1994 LE3)",7958,Leakey,,N,N,1,14.48,,,,,,,2.941,,0.468,2.34843,,,,,,,,0.17,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.0769,1.877,1.733,21.97,195.70,153.96,289.60,2.02,0.3832,2460984.23,2025-11-04.7,939,2.57,0.741,288,3.2,3.88,4.2e-10,4.9e-10,7.5e-10,5.5e-08,1.0e-07,9.0e-07,1.3e-06,5.3e-10,1.5e-10,3.4e-06,3.7e-07,IMB,"Otto Matic",14187,1986-05-05,2025-03-08,4817,,,0,.43164,,,,,,,,,
20008026,"  8026 Johnmckay (1991 JA1)",8026,Johnmckay,,N,N,1,14.95,,,,,,,1.690,,0.815,372,,,,,,,,0.24,"JPL 50",2460800.5,60800,2025-05-05.0,J2000,0.0752,1.925,1.780,19.93,217.66,145.86,134.41,2.07,0.369,2460436.27,2024-05-05.7,976,2.67,0.799,311,3.17,3.84,4.9e-10,2.3e-10,9.3e-10,5.3e-08,1.5e-07,4.4e-07,5.1e-07,2.5e-10,6.6e-11,1.4e-06,1.7e-07,IMB,"Otto Matic",12921,1989-10-27,2025-03-13,3219,,,0,.46621,,,,,,,,,
20008077,"  8077 Hoyle (1986 AW2)",8077,Hoyle,,N,N,1,12.95,,,,,,,,,,2.7454,,,,,,,,,"JPL 59",2460800.5,60800,2025-05-05.0,J2000,0.2129,2.633,2.072,17.21,135.47,36.48,45.00,3.19,0.2307,2460605.46,2024-10-21.9,1.56e+03,4.27,1.1,429,1.87,3.3,5.8e-10,4.4e-10,1.6e-09,4.9e-08,1.6e-07,2.2e-07,2.0e-07,5.4e-10,5.8e-11,8.2e-07,3.9e-07,MBA,"Otto Matic",25754,1954-09-08,2025-03-13,4579,,,0,.40253,,,,,,,,,
20008116,"  8116 Jeanperrin (1996 HA15)",8116,Jeanperrin,,N,N,1,14.12,,,,,,,4.773,,0.186,3.61692,,,,,,,,0.07,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.1590,2.25,1.893,5.43,48.91,320.91,76.14,2.61,0.292,2460539.72,2024-08-17.2,1.23e+03,3.38,0.896,349,2.85,3.6,5.3e-10,3.8e-10,1.4e-09,2.1e-08,2.8e-07,3.2e-07,3.0e-07,4.4e-10,7.4e-11,9.7e-07,3.1e-07,MBA,"Otto Matic",13620,1987-11-24,2025-03-09,9820,,,0,.29244,,,,,,,,,
20008306,"  8306 Shoko (1995 DY1)",8306,Shoko,,N,N,1,15.17,,,,,,,,,,3.3503,,,,,,,,,"JPL 50",2460800.5,60800,2025-05-05.0,J2000,0.2210,2.241,1.746,4.78,208.59,143.43,170.49,2.74,0.2938,2460220.25,2023-10-02.7,1.23e+03,3.35,0.743,289,2.71,3.6,1.2e-09,1.3e-09,2.7e-09,5.9e-08,1.2e-06,1.4e-06,1.2e-06,1.6e-09,2.6e-10,3.8e-06,1.1e-06,MBA,"Otto Matic",14096,1986-08-26,2025-03-30,3992,,,0,.42578,,,,,,,,,
20008373,"  8373 Stephengould (1992 AB)",8373,Stephengould,,N,N,1,14.31,,,,,,,5.748,,0.133,4.435,,,,,,,,1.35,"JPL 26",2460800.5,60800,2025-05-05.0,J2000,0.5553,3.278,1.458,40.80,88.87,55.33,202.54,5.10,0.166,2461748.81,2027-12-09.3,2.17e+03,5.94,0.641,249,1.47,2.59,1.7e-09,4.7e-09,5.1e-09,1.6e-07,1.3e-07,3.4e-07,1.2e-06,7.3e-09,3.5e-10,9.3e-06,4.6e-06,OMB,"Otto Matic",11494,1992-01-01,2023-06-21,3691,,,0,.31734,,,,,,,,,
20008474,"  8474 Rettig (1985 GA1)",8474,Rettig,,N,N,1,13.86,,,,,,,4.197,,0.354,30.54,,,,,,,,0.59,"JPL 58",2460800.5,60800,2025-05-05.0,J2000,0.1728,2.224,1.840,5.91,132.56,141.87,336.88,2.61,0.2971,2460878.30,2025-07-21.7,1.21e+03,3.32,0.828,322,2.51,3.62,7.6e-10,5.1e-10,1.5e-09,3.1e-08,4.8e-07,5.5e-07,4.8e-07,5.9e-10,1.0e-10,1.6e-06,4.1e-07,MBA,"Otto Matic",25536,1955-04-14,2025-03-13,4344,,,0,.43412,,,,,,,,,
20009069,"  9069 Hovland (1993 OV)",9069,Hovland,,N,N,1,14.40,,,,,,,,,,4.217,,,,,,,,,"JPL 85",2460800.5,60800,2025-05-05.0,J2000,0.1180,1.913,1.687,19.57,247.87,171.26,249.90,2.14,0.3724,2461096.12,2026-02-24.6,967,2.65,0.702,273,3.18,3.85,4.8e-10,5.3e-10,1.3e-09,3.0e-08,1.6e-07,6.3e-07,1.0e-06,5.9e-10,1.6e-10,2.8e-06,4.0e-07,IMB,"Otto Matic",11907,1991-12-01,2024-07-07,3668,,,0,.36945,,,,,,,,,
20009260,"  9260 Edwardolson (1953 TA1)",9260,Edwardolson,,N,N,1,14.28,,,,,,,4.115,,0.262,3.0852,,,,,,,,0.36,"JPL 49",2460800.5,60800,2025-05-05.0,J2000,0.2291,2.29,1.766,5.10,214.55,148.46,241.63,2.81,0.2844,2461216.77,2026-06-25.2,1.27e+03,3.47,0.766,298,2.65,3.56,6.4e-10,4.7e-10,1.3e-09,3.9e-08,3.2e-07,3.4e-07,2.2e-07,5.7e-10,8.7e-11,8.6e-07,3.9e-07,MBA,"Otto Matic",26087,1953-10-08,2025-03-11,3339,,,0,.52773,,,,,,,,,
20009332,"  9332 (1990 SB1)",9332,,,N,N,1,13.20,,,,,,,6.176,,0.320,2.98701,,,,,,,,0.20,"JPL 51",2460800.5,60800,2025-05-05.0,J2000,0.1063,2.582,2.307,12.64,346.21,212.45,295.14,2.86,0.2376,2461073.51,2026-02-02.0,1.52e+03,4.15,1.32,513,2.14,3.38,4.8e-10,6.1e-10,1.2e-09,3.9e-08,1.4e-07,2.9e-07,3.2e-07,6.8e-10,8.4e-11,1.4e-06,5.4e-07,MBA,"Otto Matic",27062,1951-03-05,2025-04-07,4191,,,0,.44036,,,,,,,,,
20009474,"  9474 Cassadrury (1998 QK15)",9474,Cassadrury,,N,N,1,14.38,,,,,,,3.573,,0.152,2.7952,,,,,,,,0.16,"JPL 51",2460800.5,60800,2025-05-05.0,J2000,0.1838,2.287,1.866,5.03,210.60,155.77,231.63,2.71,0.2851,2461250.82,2026-07-29.3,1.26e+03,3.46,0.866,337,2.76,3.57,5.7e-10,5.3e-10,1.3e-09,6.1e-08,4.3e-07,4.9e-07,2.0e-07,6.3e-10,9.9e-11,7.8e-07,4.4e-07,MBA,"Otto Matic",15842,1981-10-23,2025-03-08,2883,,,0,.50867,,,,,,,,,
20009617,"  9617 Grahamchapman (1993 FA5)",9617,Grahamchapman,,N,N,1,14.94,,,,,,,2.840,,0.245,2.2856,,,,,,,,0.38,"JPL 54",2460800.5,60800,2025-05-05.0,J2000,0.1131,2.224,1.973,6.14,165.50,281.74,327.78,2.48,0.2971,2460908.95,2025-08-21.4,1.21e+03,3.32,0.999,389,2.7,3.63,1.2e-09,7.1e-10,3.1e-09,5.3e-08,6.2e-07,7.9e-07,4.0e-07,7.9e-10,1.4e-10,1.4e-06,5.8e-07,MBA,"Otto Matic",26794,1951-08-08,2024-12-16,5334,,,0,.42078,,,,,,,,,
20009783,"  9783 Tensho-kan (1994 YD1)",9783,Tensho-kan,,N,N,1,14.08,,,,,,,5.332,,0.188,3.0111,,,,,,,,0.28,"JPL 52",2460800.5,60800,2025-05-05.0,J2000,0.1055,2.671,2.389,1.97,278.59,130.18,31.43,2.95,0.2258,2460661.34,2024-12-16.8,1.59e+03,4.36,1.4,545,2.38,3.37,6.6e-10,1.1e-09,2.2e-09,3.0e-08,1.6e-06,1.7e-06,9.3e-07,1.2e-09,1.4e-10,4.1e-06,9.8e-07,MBA,"Otto Matic",17676,1976-10-24,2025-03-17,3332,,,0,.4977,,,,,,,,,
20009940,"  9940 (1988 VM3)",9940,,,N,N,1,14.70,,,,,,,3.132,,0.313,,,,,,,,,0.04,"JPL 51",2460800.5,60800,2025-05-05.0,J2000,0.1702,2.171,1.801,2.21,357.50,341.49,196.26,2.54,0.3081,2461331.92,2026-10-18.4,1.17e+03,3.2,0.793,308,2.82,3.67,7.1e-10,5.3e-10,1.8e-09,2.4e-08,1.5e-06,1.6e-06,6.0e-07,6.2e-10,1.1e-10,1.9e-06,4.3e-07,MBA,"Otto Matic",27144,1950-12-09,2025-04-03,3908,,,0,.46922,,,,,,,,,
20009972,"  9972 Minoruoda (1993 KQ)",9972,Minoruoda,,N,N,1,14.07,,,,,,,8.850,,0.056,3.4221,,,,,,,,0.04,"JPL 53",2460800.5,60800,2025-05-05.0,J2000,0.2003,2.289,1.831,9.43,97.71,125.31,92.36,2.75,0.2845,2460475.92,2024-06-14.4,1.27e+03,3.46,0.84,327,2.27,3.56,7.5e-10,6.2e-10,1.9e-09,6.2e-08,4.0e-07,4.8e-07,4.5e-07,7.4e-10,1.1e-10,1.5e-06,5.1e-07,MBA,"Otto Matic",24329,1958-02-23,2024-10-03,5084,,,0,.40766,,,,,,,,,
20010044," 10044 Squyres (1985 RU)",10044,Squyres,,N,N,1,13.57,,,,,,,4.613,,0.362,3.3356,,,,,,,,0.21,"JPL 44",2460800.5,60800,2025-05-05.0,J2000,0.3341,2.565,1.708,16.44,317.96,32.61,237.09,3.42,0.2399,2461312.77,2026-09-29.2,1.5e+03,4.11,0.72,280,2.08,3.3,6.3e-10,5.0e-10,1.7e-09,4.3e-08,2.0e-07,2.2e-07,2.0e-07,6.7e-10,7.1e-11,9.5e-07,4.4e-07,MBA,"Otto Matic",14447,1985-09-15,2025-04-05,3111,,,0,.4437,,,,,,,,,
